RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
410,259,Brown County,county,WI,WI,"Green Bay, WI",55,009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.8415188505227,796.5119001868519,792.9104328017819,800.062272782513,808.2107189058086,815.1607502362737,821.3670089666062,833.4038438200508,854.59161070012,870.1641608800796,881.3642747462353,889.7964115047724,,912.574011618089,922.0442724090797,916.31532792601,923.8349482461425,924.3136820861346,935.68760199271,932.5874970024441,938.9897330799168,943.8054565344595,948.7150718969598,953.0085220467851,951.3612705522085,966.3360723505178,981.8121107635575,996.8772931467555,997.374269622464,993.6857503870319,994.605210301538,1002.2462078040894,1008.0156354765531,1012.5457293183241,1016.9978072650081,1022.5409407317013,1028.0092122972844,1028.703203024857,1027.1438888242096,1031.3731423451738,1039.5986937083055,1055.086823174624,1061.527190966355,1068.9231758786573,1070.9649158249158
2156,260,Buncombe County,county,NC,NC,"Asheville, NC",37,021,998.204783758323,990.9524377369894,1017.7548841849898,1021.9868506942435,1025.2985644568157,1003.7243652321764,1007.3690037902032,1021.8109959698136,1039.0800311553458,1049.9452359679706,1044.294053748397,1048.7510286973159,1057.3114573687906,1071.6767678864228,1065.4817293498327,1060.043441409349,1058.7862158722182,1078.2798240024806,1086.827798624273,1088.1883078664923,1086.4941365211705,1089.3146977884298,1092.3969700398816,1093.344348670167,1101.0820536562028,1108.2754521064012,1129.5869374718372,1136.7831559058648,1150.8761855338541,1148.8004917776273,1153.0544978863986,1156.3490147127113,1158.4888221462434,1165.9470546491814,1170.3466985552818,1179.6693104527699,1182.6040665934593,1186.7791120160332,1194.1808060256299,1201.998365144246,1199.2667682173276,1195.9482224160163,1196.4235445878874,1204.3490621408837,1216.5592255777608,1227.2375732057003,1237.8595481510786,1238.1744504895541,1248.025991475076,1246.1632379137861,1242.7192308239119,1246.9294741133847,1254.7520962343242,1267.2868910914128,1274.8906656154354,1277.9557742656589,1278.4083888836435,1276.1953390642725,1275.82899957428,1280.7772694780767,1279.8511856119553,1286.9751436524045,1293.2576215972276,1299.5361265219476,1297.49920326131,1301.1439404126525,1305.7649311983434,1311.5781837809568,1323.4539229916918,1337.6364775236639,1344.403585586545,1351.9056087876893,1360.9199158481613,1382.5666757696767,1400.2684436010459,1427.0156719922659,1438.3282213672617,1462.3396003459968,1483.47347819185,1516.3358346199911,1535.3884390140238,1562.9093985198901,1581.6025864447874,1609.1553193383374,1635.930812695982,1656.4482822144191,1671.3479300623683,1677.8475438450716,1705.3640093065467,1722.244222303119,1740.5159747860469,1744.5393294674288,1760.6237812405561,1772.8813512774457,1783.94541716546,1785.8408812881364,1791.1186080919174,1790.0925474545409,1803.7253292455282,1799.5273703630148,1806.419266590333,1804.3333567199675,1809.7644624835432,1812.3734152018985,1817.7060044269538,1817.0711102236519,1823.4303981596179,1831.2474524287666,1836.4428147725969,1845.9976237052288,1847.8617525178292,1864.9640286930871,1866.6100936502817,1877.1431708179157,1881.6271322638252,1892.4811446700685,1898.1685542685543
328,261,Webb County,county,TX,TX,"Laredo, TX",48,479,,,,,,,,,,,,,,,,,,,,,,,,,835.7802901074326,839.4575365525263,849.9701095172401,851.2888457098676,840.4373740573385,840.3030721207214,837.9695168733442,845.0287085591272,852.4089775267406,874.1763478356062,880.4348842843187,871.7233774350387,868.9742393241572,873.939712879217,876.1638886817169,868.5313288661546,875.7268399404843,881.0997257960654,895.3583690508868,893.4217152070972,895.2496462414356,881.7263585966339,879.8129366520286,886.0755382970725,887.7794305886508,894.9400994449207,894.9447935925523,902.085483075806,905.6787233764011,904.1777355543761,901.2814075900604,902.1900371104755,901.340235262752,902.8888851473146,903.8861025069638,905.7591489194172,908.0270538166185,901.7473133042337,910.6839544932304,910.2234345434414,912.4465277821437,911.8493145543009,913.7191875903233,924.7191858398986,927.7874700914298,931.5759928118276,918.2722349999383,916.6540452700226,918.3759798800753,922.1540983790754,926.1141927403817,927.1883985079376,937.1236715311946,948.3550465775351,966.5453441035813,977.2429396913063,981.1085244492112,987.3819943911767,1003.9133234229131,1011.4639086214821,1015.8670991168585,1034.261098894278,1050.7594994259798,1061.3801944443703,1052.84073934129,1056.9249080733257,1055.366472610856,1053.7634081222059,1057.6332081594244,1064.6433657453874,1065.6911791165207,1063.7137335083175,1067.7568968547168,1062.5807896614144,1079.2624029295123,1087.1316472204342,1103.2247726615306,1107.2859447868452,1120.6901559648156,1133.81028485233,1136.966693112456,1143.4231332504505,1152.5888019465153,1166.3291433668153,1175.6479772549908,1184.7576076634657,1176.1890752801032,1178.6915909079162,1181.765409262845,1187.4793972093194,1186.3559175764703,1186.5242129053163,1192.8162393162393
1900,262,Madison County,county,IL,IL,"St. Louis, MO-IL",17,119,694.2023475822701,,701.835291375166,701.9023909349122,701.2014179868311,704.834478111939,708.059609934507,710.1082591016536,707.1524826387348,710.4154496465504,710.0122071582267,710.508451775995,713.4900332874233,719.2486576865757,726.2608238256515,729.1088620294356,728.5571157735417,727.6340222990344,730.7415958658152,731.977877824458,736.1655035109453,735.820396093534,735.6510152874625,738.5449099423887,736.3430381985662,737.1058371041709,737.306356131913,739.2024883651554,744.1454806211239,744.4671396511717,748.9210166079366,751.2141308304126,753.8810700925952,755.8778833298317,757.228867558057,758.431698189815,762.4532285719098,763.6489972471287,764.1297480885631,760.9667370970193,761.0916506937665,765.4187981891004,765.6480969523575,767.1891395745594,768.8380011016912,770.2281882222134,773.3894023702941,777.0428216083521,776.4378040429426,775.0727961041853,776.8591779973286,781.5676887761036,783.0953062097915,783.680251314952,784.6433383623867,786.1268316125692,786.988247217659,789.1696640539573,790.500091866182,790.9664606552167,794.3744982883879,799.1911573194144,802.3920577925118,801.1931960914594,800.0815112677191,800.6031288930893,807.4434565677197,809.0820976157469,821.6952632605835,822.2263682683987,828.879469617151,826.0390735426635,828.0948636974007,831.5047325077963,837.1281835600606,846.421548945857,848.875367940476,853.1281398202763,855.1481210988283,861.3397480566236,854.8320113865968,857.2600760113007,866.6244627850324,881.0067207933479,895.8336151737649,903.7338507293332,908.9339298732154,903.6071157708682,911.8869954077333,920.9987908143218,930.4033206747675,942.9712844989133,954.728906443122,969.5354645529566,961.357884642323,960.9307600423821,961.2748738695113,962.8443381563771,965.1146863486795,969.9634954068887,979.4818153730741,993.2327993781505,1003.4135265049553,1004.1689028939676,1013.0520651475804,1015.09082354037,1029.5699453922791,1036.9522909072202,1041.8250448081383,1048.500538067382,1054.8829537167169,1063.3695686470462,1061.4529040612242,1054.3980058064144,1049.7428014455663,1049.2700885196004,1044.4976190476189
3128,263,Saint Johns County,county,FL,FL,"Jacksonville, FL",12,109,1336.0911427536105,1337.0418521002741,1344.2300829113776,1352.7780166463597,1360.981340121337,1363.999520953041,1372.5234122693835,1378.8403582872322,1383.5444799023824,1387.37237170923,1387.2437827920933,1391.3931403200688,1397.6209481088697,1396.33055830366,1393.2847542136558,1396.6551029333127,1406.490085517476,1413.6687345867174,1413.4799051865232,1415.9302312455334,1425.8913245123454,1432.5672690516806,1436.22920437519,1430.9711168479666,1433.5663978018179,1443.242440530664,1462.2298194830962,1474.9913297735015,1476.559053845989,1481.0547693203894,1483.8157440235386,1491.6529709115337,1489.5071414453723,1490.052437688966,1493.0335699652308,1505.2606784663637,1513.7110961198073,1524.5650688446747,1528.3022361447383,1531.6242489237197,1537.511299630827,1538.8364547335962,1550.520344536874,1552.0792549765824,1553.8789665512747,1552.3995727869742,1558.3098483840813,1564.6124836408455,1574.549328309049,1576.7086395407657,1577.1950756645103,1579.9387975953923,1585.1199356796908,1593.112986884283,1595.3330799934945,1602.2251496692934,1612.3132031020064,1624.3118417712644,1629.962248114573,1632.362906671446,1632.0585634972228,1635.5098019932732,1644.5047508592654,1631.9151444731035,1628.4779242894779,1633.6971011772912,1655.9225741735918,1668.3580698461324,1681.5452577775768,1696.46799050868,1711.9211517591223,1720.5107486597692,1736.2686480418276,1759.5205014664207,1790.9303225062874,1823.8530414094776,1854.3077446295288,1886.9217872633467,1920.7921427548617,1951.039907587587,2006.24838138251,2042.4608359602266,2087.7769034016,2109.3457989536982,2136.4411831421426,2148.882988108933,2151.9367527026825,2174.2421102360777,2196.352560200577,2224.792059947017,2234.1478153603935,2252.489244307893,2233.680254742442,2229.9991299739836,2220.1112042729674,2232.6731905179818,2234.1777669084863,2237.7541098552597,2258.7858199763073,2273.0403427455085,2285.194049116478,2279.1355092905196,2276.3829761116394,2272.3845338240135,2269.6681909083686,2277.2486254339397,2283.986762218004,2286.2673161693074,2291.4707319923264,2299.134364788858,2295.06594837091,2285.8682928060857,2277.985779747185,2279.3606731744208,2285.877085392523,2289.6010400997848,2303.5925782092772
3061,264,Washington County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,163,1248.1051122100494,1247.5662847116287,1251.4754290885794,1253.829607787956,1265.4839373475734,1268.8059690582375,1273.9986515299584,1283.081536718228,1285.80169267843,1286.599052670137,1282.449503976243,1284.11665922308,1293.1417162859223,1297.2736736456332,1295.2105270448972,1295.9508804476523,1299.9617338285925,1309.3042603892952,1312.5429459260467,1317.210678780278,1321.994564323591,1328.4820802779598,1339.5660565844667,1335.4947927213059,1338.6696266337317,1350.5402825097456,1360.6753623542866,1371.1508949160136,1360.4941077027731,1372.5458040806805,1375.3669437446106,1379.6312887753775,1381.0442064372673,1385.8309195966096,1394.043041224206,1403.9485380021229,1405.804099430292,1413.0875071143012,1423.0585864305724,1429.2120035536038,1436.659621121541,1435.3805421157815,1441.8421952782512,1450.0969514035146,1456.1816275014382,1466.6784640246594,1469.5339786314273,1475.9162129555843,1482.6907192698197,1476.5702027041539,1476.7435832757176,1479.463425275917,1491.1949244856196,1497.7252733523092,1504.4579425070538,1508.6998190205559,1516.6245951127873,1519.357865117646,1525.9291368595527,1532.406771356667,1541.3891881479126,1556.4919801178605,1543.5831437373051,1548.9006488213097,1545.3634362433145,1543.4245952002304,1545.3907182118564,1559.4028663569593,1576.9145761443947,1589.367877088465,1596.9799199720885,1604.6832475661006,1623.5608207704765,1637.04712762283,1648.963646877757,1648.9435965557032,1656.1348912897513,1669.8663106097367,1685.6458812578971,1692.2093362935273,1698.6666198922787,1703.3123024171468,1710.4306490350646,1715.708376510186,1723.544063147645,1736.234246729504,1743.9713955641193,1754.8718820586862,1775.1512329801844,1793.4988464761402,1804.7140296734897,1802.5816826732353,1801.7688821210206,1807.0359033630875,1807.808383224998,1818.5598395370237,1819.676520842606,1823.027971076902,1830.953047683326,1843.0114049307163,1845.9703794830623,1851.1652607730755,1854.073109684505,1848.795197208119,1849.538584692691,1856.2068477651158,1866.0450488896033,1869.275243953543,1876.6813871429779,1881.2134634470253,1885.7585027746088,1888.466667547945,1892.9207215480167,1895.9151466033943,1904.3632004717942,1927.949440176429,1947.036089255553
3225,265,Saint Tammany Parish,county,LA,LA,"New Orleans-Metairie, LA",22,103,1093.1735708835859,1108.3543941643222,1116.9455000328232,1138.9789419882025,1134.8685008994926,1138.305193200331,1132.9638376181713,1133.3162086733387,1141.2931605376896,1148.572662757196,1152.098503354189,1147.664110851041,1153.5875328709287,1151.1381935350144,1153.0953159701307,1147.9548740236223,1151.5481995291307,1158.9175463856438,1155.456173573144,1152.4077562069451,1148.9921342059445,1163.8824751175468,1172.025038319597,1191.2213555321691,1187.2181024019947,1190.2119735827928,1170.2051488544273,1173.8264118171396,1174.6138036250886,1176.1084291624713,1180.1783835089088,1181.6824813399305,1190.9104314345846,1190.3822410291978,1191.2292697134208,1196.9378946297932,1199.6509284404672,1202.9410058001079,1201.1775228695876,1198.7880859899376,1198.118139492602,1192.9328120754337,1196.9064068166604,1200.3516151395424,1203.8924529897113,1203.6621829090468,1205.6345650213434,1194.7569018794204,1193.3383377096893,1194.1309937996766,1207.9561721985037,1212.0787366637724,1215.2308088121338,1220.2937586528196,1219.5298938344033,1220.1896250625425,1217.1053349383853,1218.1933668152715,1218.7533350033716,1225.0640089386902,1230.0062611205187,1232.0445393468747,1233.274367701133,1233.9213928681518,1232.2851828302566,1222.7895770970827,1226.2554999027063,1228.9873313081293,1239.620641568784,1243.813146120427,1251.0254939919203,1260.6860871975878,1272.6677483966705,1278.415881537622,1282.700428400886,1292.7594471298482,1315.991369119149,1348.0601371069486,1373.9206709933408,1401.8895916084798,1440.4553058683305,1477.081911358908,1503.9673261738164,1521.6425021765779,1533.1976577725543,1561.5581136859678,1566.8403694587914,1578.1937221267408,1577.6511397704533,1576.3005102428533,1574.6248258146275,1564.0021344792265,1547.1562109530903,1529.1461870705266,1524.3293064366662,1520.457158257748,1518.7906310649644,1516.3872303777384,1522.3391792526193,1531.2696610454293,1536.3382927753,1535.030814934862,1533.459937855994,1536.6507584564174,1534.5488246042325,1541.5218446924598,1542.8552342733162,1547.3225321593616,1552.528227371559,1552.1327204147562,1556.4174286055127,1554.5674150894888,1558.4333521849142,1566.1664335596427,1575.6189482515545,1585.586814429681,1600.581318452505
625,266,Marin County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",06,041,2623.3400872872717,2644.280566993182,2670.0468792998277,2660.381551806063,2672.425978077321,2694.994362332847,2724.5786808335783,2739.220443439719,2746.2825353303256,2755.085193031098,2750.2373762071697,2789.0428128568064,2774.630145475695,2783.1571818028624,2762.651464859131,2776.221660725897,2780.0732732565493,2797.535958473743,2827.1757513191437,2838.6686617395294,2826.484387085786,2802.926329671269,2787.3242366854392,2771.9747957396135,2809.2153028094713,2865.7863469514423,2896.6552018005236,2893.255642486067,2904.428773539316,2907.273439400851,2917.404837179124,2910.7822030529396,2940.8504719508724,2944.7979655414856,2967.9642772039233,2970.3238288440366,2973.7485891943334,2948.3583462358038,2961.7543387542805,2983.7010848290715,3008.8974465076967,3015.8072222904634,3009.336541303773,3016.069389972729,3017.5463946264217,3030.4081675617967,3024.547021431878,3031.10333721606,3035.871522788435,3060.460734102676,3057.7649657029265,3060.591407174987,3056.0298584569873,3067.470195834193,3083.56227701239,3103.18676528063,3114.6127527173085,3133.448704946582,3156.641940765783,3180.237145072843,3196.20958903006,3207.8885489150557,3168.512350052151,3146.62370169887,3122.2074389912627,3126.14378526883,3117.7513609185385,3132.7562172597814,3152.554115235893,3158.6017098811994,3160.968230255808,3165.9444726131524,3164.426718332989,3183.331929950456,3178.151611097107,3209.550443051263,3230.7718084224707,3257.996829351518,3291.885618926844,3316.2633495984114,3339.3051235532016,3358.190654224275,3397.3426858823445,3426.120401950462,3472.951681186403,3461.6223494598917,3486.232419888393,3490.592803702903,3528.642417722702,3538.6357274491593,3547.7621980105882,3547.3012084404672,3545.5752594055084,3532.302928464758,3539.076474791787,3546.301776499446,3538.012030270348,3544.068559882255,3535.944578604554,3541.654453861781,3526.2902423942187,3550.7820589617127,3563.2097419874444,3579.748497227172,3580.95488915795,3606.130746170578,3606.686156665865,3611.6770220044973,3621.2863659450077,3643.986404171476,3665.5420536126935,3679.1518173305626,3695.189265421176,3692.0493750980236,3698.1983835890023,3707.4264567765067,3729.6910592723
2188,267,Cherokee County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,057,1189.2742446559664,1198.5938041998986,1203.1119238548645,1208.679857307935,1215.4818629212373,1223.823422732652,1230.0183973934654,1236.1981026983442,1238.1782636387477,1242.5374038751306,1243.8247321871795,1250.2975492336905,1259.3497747465717,1266.6759329134131,1271.0615634966443,1267.9111866406224,1265.8756172224207,1267.6067894360676,1274.2423539227757,1280.591533895098,1287.4587196738037,1293.5750866439187,1298.3602582139392,1298.377593193583,1296.8751566394933,1301.8240433486096,1312.550122166464,1327.6852880148574,1335.4040756624859,1347.0092140973484,1353.184004040912,1360.5201558954004,1367.182296556129,1372.071069540574,1376.334028101212,1379.1837912244964,1387.756372284219,1393.5200737243604,1403.0678516438088,1408.5616316195915,1413.3292033557577,1414.542105059468,1415.9010665015421,1421.7008102189811,1421.532092935187,1433.7831914081098,1438.1676383182528,1459.6936712824781,1464.077655175192,1470.8973051455225,1472.155753502989,1475.6398486203548,1483.0062548585324,1490.0601009279703,1498.6283912913368,1502.8327504127374,1511.777970175165,1511.3301285003738,1517.402756201088,1511.0227282020935,1515.072364682358,1516.7910561055735,1529.4057703579094,1529.632940299557,1523.0001791326358,1530.8722557354538,1541.9826847603208,1560.8608611782536,1582.0412945336782,1594.8434337152369,1613.01492778804,1633.3486338771552,1655.6266110211209,1670.4898551759056,1682.1159245696454,1712.802088464405,1748.876133381218,1771.6432324362415,1801.0320466908154,1827.7145023138032,1860.9110003844048,1898.0573094254719,1917.402152780489,1927.6696136873397,1932.200044294402,1955.4167810241017,1977.5052351915012,1988.5961892932175,1992.6612794075727,2015.0212712239306,2035.7815962250274,2050.7743758653664,2041.4046444252272,2027.0216694787923,2021.288039993019,2026.3686038151995,2030.6928044903173,2031.1239444225675,2040.9308889264648,2043.7616602406877,2053.209840103679,2039.9093676872603,2042.3068413153076,2039.6113523624776,2052.7234397326592,2066.3027823173984,2079.9396878248026,2088.8231735158,2099.044916059119,2103.635555892333,2101.102749601407,2104.5339513653694,2104.7384185630694,2115.503219720786,2112.90467832083,2116.740022580186,2117.7261480503767
2761,268,Kalamazoo County,county,MI,MI,"Kalamazoo-Portage, MI",26,077,817.9929529728938,823.7373085163497,824.1163494741432,824.0981746441056,816.0149253304168,809.3990006032025,814.7697089700229,824.2325130092762,832.2602387985708,835.9766642514178,837.4171943944112,832.6324926395163,833.5428826854558,838.8734740642095,844.570060130702,848.121769545569,852.1425742670508,863.3705776179925,868.9755955526127,873.4036521273737,874.5010540435704,871.1811515559261,863.7755060976688,866.6913094116592,875.8916432944437,883.2708192214752,890.9895075513925,893.496588146438,900.8371510104186,902.8113748845317,904.0105159504825,900.3388051864381,899.3818083931149,900.0070843276379,910.9972540534256,910.9011436415628,918.4455036541879,918.9749839273956,926.4780877378474,936.7357584833084,944.6019595305905,947.6645992552401,948.6042872388252,949.902586768591,955.8177590385351,964.2583808859326,971.627962742107,979.5863255231606,980.7932033119761,984.5222389787317,982.9420474349606,982.5838409436084,981.8566199581361,986.0186739662734,993.0129279802513,1002.2185844321101,1007.0124692697779,1009.7028031665105,1008.5708817367597,1010.4527376347759,1011.9819183408326,1015.3595311402036,1019.9272294497782,1018.6583096802348,1021.6688898400887,1026.7868510189708,1028.0524931898217,1027.8111242540772,1028.8953447395886,1037.3843426406434,1043.7285244359791,1054.9592396870871,1057.9224189899592,1068.3649253196397,1074.3499079217052,1087.6051544143393,1096.8872460575333,1102.2857682963518,1115.9905446418713,1135.3140875478257,1146.3123561533546,1150.637362885372,1151.7839390177126,1159.255575147274,1171.6963548209765,1176.1087540949434,1189.1577359952928,1197.560763424467,1211.5975338282035,1221.4170020802478,1229.3677223187653,1232.1418061257298,1243.0446188432988,1242.4964178107305,1248.7371843441097,1242.1698059745042,1239.2790237431454,1239.7217812583563,1241.7995095921524,1254.856555784388,1256.7122266626204,1263.2804241697122,1264.8914869321834,1263.2705286653863,1257.042505181782,1267.1012632212955,1273.8764707480425,1285.9418853381478,1294.4383282515444,1302.7253427336161,1306.4120926254336,1302.2543964216268,1305.0341385698266,1307.4420849653175,1313.2335026824333,1323.2403117650565,1334.8550525415446
802,269,Weber County,county,UT,UT,"Ogden-Clearfield, UT",49,057,759.5083068518798,762.1725500060985,766.3917251904238,766.2877563575416,772.8923528618016,770.0981920261702,773.353245974891,769.7431428732642,773.4260436337197,780.1125407899111,788.7601143733915,792.291036287367,791.8153466611188,788.9886914674188,793.1816536210464,792.4729194562461,804.7980599217178,816.895635128938,829.4636977526462,835.2263123415419,840.4063713126944,846.2570311216031,849.3110228092756,854.7211914349687,861.4995725419894,872.8337149079756,873.0821860382514,874.0155710580772,863.826390475522,870.908573837166,878.2842859709448,887.6223426761171,892.2196984644186,889.7050082642335,893.0695846012333,896.2351313794987,906.3537986313028,920.7791004226207,926.3476100661206,937.2390251954962,938.4324994008873,946.6634370696781,945.5992514251031,949.681446145742,955.4410481646544,960.5803288385498,968.2656741032231,972.5583768281444,983.4123758086994,981.0334476675707,989.8244514027758,995.488036352559,1011.5459410908671,1013.3515909581508,1022.3476357105882,1028.1598969456672,1035.1384492933744,1046.3371987985036,1052.9894652396486,1062.3815810433864,1062.6262606391638,1070.5007537898884,1065.9074145629247,1062.475233064545,1062.8996603957542,1070.5259322110421,1086.7038931345223,1095.4842076359118,1104.8541760380444,1116.7648735992457,1136.5408827348997,1141.4476520831788,1156.1598023697202,1165.782880902089,1192.6064512697155,1215.3103945034402,1237.1310816041523,1256.6507633639721,1270.3785430686798,1287.7450309801907,1308.8951859747174,1321.2626312327063,1321.5874102121986,1346.348205675929,1363.1097321246275,1384.8455966564052,1377.1566947951821,1392.997774005723,1408.2889181411704,1425.1492191647633,1424.5054171220377,1426.0220284454322,1433.9507686403158,1447.939322313362,1446.3668650920597,1442.8678523861681,1445.6861256636114,1462.779246119555,1478.276816481602,1477.9779400195296,1468.3245611354919,1471.207785881603,1475.500952923214,1485.006233357819,1481.7268167403117,1480.0356191772742,1494.0628274896746,1499.8047922465732,1502.2036265820882,1491.3928601432524,1492.5746162035393,1494.5652831659347,1503.7447551974417,1502.418856063543,1509.2367427252834,1509.935352825076,1515.8533376123235
3122,270,Saint Clair County,county,IL,IL,"St. Louis, MO-IL",17,163,771.5383875726975,772.1831291194338,772.4693169289527,776.7573711820677,779.6108309158335,780.5909429705197,777.3094510581091,780.1805061880643,780.2692327327908,783.9037141628208,782.8436799138003,780.822833491284,782.1120099844344,783.464850081966,788.2573872129306,790.234465582424,792.1069443622623,791.8588859307753,794.4793448523792,793.7105419613824,795.4467762025093,792.2983609246868,795.2911766770287,794.6012253122412,798.6190320297376,800.0631634156431,805.5646773086878,806.9955361224384,807.8584623622887,809.9442194483084,813.4975583531824,816.4379817782402,816.5119502919854,816.5887482456841,817.0460748890627,822.3209386421152,823.4707125127422,827.1241326639267,821.8245818540241,822.1361236700557,823.5904386099289,827.4420255367071,833.2803560498854,838.791647162113,842.2372630938096,847.9202457252111,848.7557727579638,847.9326769342721,847.83270737824,851.2420859924259,856.546944978497,860.0478319618358,863.1295491827512,864.2147622902454,862.5845869034471,862.0229912583326,864.0829412384442,865.3220089955927,868.9696525092832,872.2917599144655,875.9645200386935,876.1482002858512,877.5330101523417,878.1126546427332,881.3857634213732,884.7510302948072,892.5759952578383,900.2037322282686,909.5638632698129,911.2438538591338,915.8691566571031,918.0583270725202,919.5141123311375,916.9894135024084,921.8723452250184,938.0052607246724,952.7428852934032,960.0769291627719,963.1066519092391,970.5443549374392,982.3200875077932,988.8552980509055,995.5834590272623,999.7479196855511,1018.2613418876462,1031.2658108460778,1039.068465320883,1034.1104563804965,1036.0861939861172,1050.1923966141521,1062.0492710432504,1068.6526674386719,1065.4263040830886,1068.8326777598068,1069.0136067533203,1075.2268935597685,1084.1102029071785,1088.9313521514218,1095.0233698445202,1095.853845971066,1104.8099860090895,1116.3221988669384,1123.0193804470264,1122.9287475171575,1127.8491695910568,1137.0889836915374,1148.0254199027918,1156.054856897716,1154.5803322875092,1160.3843343379365,1166.4061929379254,1180.5785027198579,1185.0727637350174,1182.9931033008975,1186.996768057042,1198.218508146788,1209.6147571375602
1761,271,Harford County,county,MD,MD,"Baltimore-Columbia-Towson, MD",24,025,1215.4522426948163,1215.8420053983361,1212.0016116529096,1218.0496219382621,1218.9212745271655,1220.8702738194477,1224.0797015669675,1224.201983927749,1225.36290678672,1222.7860770722823,1221.953671994691,1226.8760927925211,1229.0054197362722,1227.6439128729633,1225.8217518709018,1226.9804114090023,1228.0178865250316,1225.4443302872014,1223.7466840791215,1226.1355013837085,1228.557922799089,1231.8007408597991,1230.8822435794305,1223.1387241969041,1224.0097901399488,1227.5786844615136,1242.2642203360908,1241.369538013689,1243.0990127716898,1248.125433771956,1252.151789797092,1251.2790190686299,1244.2480954394282,1253.7692853072053,1259.8197633135453,1266.262580506356,1267.9094478713976,1271.845456078244,1270.6385943640737,1262.5603694434042,1262.5855044338216,1266.3191031456684,1276.2399972271096,1278.8525395264262,1286.7383777146076,1281.3686131018546,1284.538044472739,1286.1376286245509,1293.2680610746593,1294.4463790734019,1295.0256589380756,1307.684126699388,1313.222674851537,1315.0021598560857,1312.4134174010965,1317.1611058810508,1321.0482395195747,1327.0833923939383,1329.2298590625442,1333.6945307350013,1334.6870976728505,1338.8254733616982,1348.8202369915448,1342.6799158309623,1338.826393254441,1334.5319416390482,1349.1812976206306,1353.4102916372346,1363.260687787063,1365.9419953517743,1378.4347040139726,1387.2011302225212,1394.6874715042097,1401.6203348439026,1407.0997585171594,1424.3827837364586,1436.479311493315,1461.8676026999128,1474.7883697290765,1504.5330537931934,1521.1516660466652,1541.4726560312,1539.7487316658514,1537.5077409955388,1535.0698644774109,1543.0131105567807,1564.6037955537354,1585.501157053717,1610.0839051079683,1622.356354230946,1620.5090946239366,1608.995485656378,1601.1447206992289,1597.9482940614378,1607.0202031977785,1634.2046157813884,1658.6763614179245,1673.239939633032,1676.1439614065034,1672.3446374478488,1669.2496884021832,1651.5708136631665,1652.9686800048776,1663.6067763526175,1697.9761702229464,1708.7209408742801,1718.9020448270194,1715.1554869967313,1714.0679511343646,1715.3113163604726,1719.082969205649,1726.2426316544293,1732.2846603090052,1752.8727383385765,1767.7115234823857,1776.3623143480452,1766.6122997997998
